0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
0,32
